Boat_Type,Type,Year_Built,Length,Width,Displacement,Category,People,Cabins,Toilets,Material,Water,Propulsion,Fuel_Capacity,Fuel_Type,Engine_Hours,Price
2.0,0.0,2000.0,15.43,4.4,30762.1,1.0,0.0,2.0,2.0,0.0,425.0,0.0,2000.0,4.0,685.0,189000.0
2.0,0.0,2005.0,13.6,4.25,13016.8,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,4.0,2300.0,189000.0
5.0,0.0,2005.0,14.4,4.33,14900.0,1.0,8.0,3.0,0.0,3.0,0.0,0.0,1900.0,0.0,1350.0,195000.0
2.0,0.0,2015.0,11.51,3.62,11033.3,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,635.0,195000.0
2.0,0.0,2011.0,12.0,4.33,11908.3,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,195000.0
2.0,0.0,1967.0,22.0,5.8,80000.0,1.0,10.0,5.0,0.0,7.0,2000.0,1.0,6000.0,4.0,2100.0,195000.0
2.0,0.0,2010.0,13.5,4.25,13000.0,3.0,0.0,0.0,0.0,7.0,0.0,1.0,700.0,4.0,940.0,195000.0
4.0,0.0,2008.0,10.5,3.0,5500.0,1.0,8.0,1.0,1.0,0.0,100.0,3.0,700.0,4.0,180.0,195000.0
2.0,0.0,2009.0,11.8,3.99,8500.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,720.0,4.0,610.0,195000.0
2.0,0.0,2007.0,12.0,3.0,10500.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1260.0,4.0,950.0,194900.0
0.0,0.0,2007.0,12.37,3.72,10150.0,1.0,0.0,2.0,2.0,3.0,340.0,1.0,1260.0,4.0,830.0,194900.0
0.0,1.0,2020.0,8.31,2.59,7948.6,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,194300.0
0.0,1.0,2019.0,7.6,2.5,2350.0,1.0,9.0,1.0,0.0,3.0,60.0,3.0,280.0,3.0,30.0,196261.7
3.0,0.0,2015.0,10.98,4.0,10923.9,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,4.0,290.0,194000.0
2.0,0.0,2008.0,10.85,3.1,10172.8,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,544.0,194000.0
0.0,1.0,2020.0,9.95,3.35,9698.8,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,193920.0
2.0,0.0,2013.0,9.75,3.26,8000.0,1.0,8.0,2.0,1.0,7.0,220.0,1.0,240.0,4.0,150.0,195327.1
0.0,1.0,2018.0,11.65,3.99,8956.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,3.0,0.0,197500.0
2.0,0.0,2002.0,13.55,4.15,12907.4,1.0,8.0,0.0,0.0,7.0,0.0,0.0,550.0,0.0,490.0,197500.0
2.0,0.0,2000.0,14.95,4.5,14183.5,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1800.0,0.0,1200.0,197500.0
2.0,0.0,2018.0,11.0,2.9,10136.3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,196.0,197431.0
0.0,0.0,2016.0,10.94,3.31,6100.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,197379.0
2.0,0.0,2016.0,10.94,3.31,6100.0,1.0,0.0,1.0,1.0,3.0,250.0,0.0,520.0,4.0,350.0,197000.0
1.0,0.0,2010.0,13.8,4.0,11000.0,1.0,8.0,2.0,0.0,3.0,0.0,0.0,980.0,4.0,288.0,197000.0
2.0,0.0,2004.0,13.0,4.0,14000.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,1600.0,4.0,1150.0,197000.0
0.0,0.0,2012.0,11.89,6.02,16024.0,1.0,0.0,3.0,0.0,3.0,212.0,1.0,397.0,4.0,474.3,197413.8
5.0,0.0,1991.0,18.0,4.74,35276.3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,196000.0
0.0,0.0,2009.0,13.2,4.8,10000.0,2.0,0.0,0.0,0.0,3.0,400.0,7.0,300.0,4.0,119.0,196000.0
2.0,1.0,2020.0,10.8,3.45,7200.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,300.0,4.0,0.0,195755.0
2.0,0.0,1999.0,14.71,4.7,14154.4,1.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,4.0,1050.0,198275.9
0.0,1.0,2018.0,8.13,2.59,7817.4,1.0,9.0,1.0,1.0,3.0,30.0,3.0,0.0,3.0,0.0,196261.7
2.0,0.0,2009.0,13.36,4.16,12776.1,1.0,0.0,3.0,2.0,3.0,520.0,0.0,1000.0,4.0,2100.0,199000.0
2.0,0.0,2004.0,13.9,3.7,9700.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1800.0,4.0,0.0,199000.0
2.0,0.0,2011.0,13.22,4.41,11900.0,1.0,0.0,3.0,2.0,3.0,0.0,3.0,1500.0,4.0,605.0,199000.0
0.0,0.0,2019.0,10.0,3.0,9480.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,40.0,199000.0
2.0,0.0,2011.0,11.8,3.99,8500.0,1.0,0.0,2.0,1.0,3.0,250.0,0.0,950.0,3.0,0.0,199000.0
2.0,0.0,2015.0,13.29,3.99,9000.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,950.0,3.0,310.0,199000.0
5.0,0.0,2011.0,13.5,4.09,12827.2,1.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,4.0,590.0,199000.0
0.0,0.0,2015.0,11.62,3.62,6616.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,235.0,199000.0
2.0,0.0,2019.0,10.44,3.32,10034.2,1.0,0.0,2.0,0.0,3.0,0.0,0.0,520.0,3.0,48.0,199000.0
0.0,0.0,2016.0,11.62,3.62,11113.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,90.0,199000.0
5.0,0.0,2011.0,13.5,4.09,12827.2,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,248.0,199000.0
0.0,0.0,2007.0,12.0,3.0,11000.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,900.0,4.0,750.0,199000.0
2.0,0.0,2008.0,13.96,4.2,13242.8,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,199000.0
5.0,0.0,1996.0,17.15,4.3,18.0,1.0,8.0,3.0,0.0,3.0,0.0,0.0,2300.0,4.0,1100.0,199000.0
0.0,0.0,2017.0,10.6,3.7,10428.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,4.0,100.0,199000.0
2.0,0.0,2001.0,14.7,4.2,13782.5,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,400.0,200000.0
5.0,0.0,2007.0,13.4,4.25,14480.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1200.0,0.0,196.0,200000.0
5.0,0.0,2007.0,14.0,4.25,14500.0,1.0,10.0,2.0,0.0,3.0,0.0,0.0,1200.0,4.0,235.0,200000.0
2.0,0.0,2003.0,13.5,4.3,26000.0,3.0,6.0,2.0,0.0,7.0,1000.0,1.0,2000.0,4.0,2000.0,200000.0
2.0,1.0,2017.0,11.58,3.2,10778.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,199999.0
4.0,0.0,2004.0,14.76,4.2,13000.0,1.0,12.0,2.0,0.0,5.0,300.0,1.0,1310.0,4.0,990.0,199999.0
5.0,0.0,1991.0,16.2,4.9,32732.2,1.0,0.0,3.0,0.0,3.0,0.0,0.0,3600.0,4.0,0.0,199990.0
5.0,0.0,2009.0,13.36,4.16,12776.1,1.0,0.0,3.0,0.0,3.0,0.0,0.0,920.0,4.0,0.0,199900.0
5.0,0.0,2010.0,13.4,4.2,12834.5,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,350.0,199900.0
2.0,0.0,1999.0,13.1,4.27,12666.7,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1400.0,4.0,0.0,199900.0
2.0,1.0,2018.0,9.99,3.49,4800.0,1.0,0.0,2.0,1.0,3.0,300.0,1.0,500.0,4.0,0.0,199900.0
1.0,1.0,2019.0,9.63,3.32,9443.5,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,199900.0
3.0,0.0,1995.0,14.85,4.8,35000.0,1.0,8.0,3.0,0.0,7.0,0.0,0.0,3500.0,0.0,1600.0,199900.0
2.0,0.0,2016.0,10.36,3.05,9779.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,700.0,3.0,155.0,199900.0
0.0,1.0,2020.0,9.02,3.15,3000.0,1.0,10.0,2.0,1.0,3.0,100.0,2.0,380.0,3.0,0.0,199900.0
1.0,0.0,2020.0,9.23,2.98,3800.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,10.0,199900.0
3.0,0.0,2000.0,13.2,4.55,12943.8,1.0,0.0,2.0,2.0,7.0,0.0,3.0,0.0,4.0,1605.0,209000.0
2.0,0.0,1999.0,14.9,4.45,14110.6,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2600.0,0.0,3000.0,209000.0
2.0,0.0,2017.0,10.9,3.35,10391.5,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,4.0,36.0,209000.0
0.0,1.0,2020.0,10.5,3.35,10099.8,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,209000.0
0.0,0.0,2008.0,11.98,4.16,9700.0,1.0,10.0,2.0,0.0,3.0,0.0,0.0,920.0,4.0,0.0,208000.0
2.0,0.0,2000.0,17.07,4.6,23600.0,1.0,0.0,0.0,2.0,3.0,650.0,0.0,2350.0,4.0,0.0,160650.0
2.0,0.0,1994.0,18.99,5.11,37386.1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,205000.0
5.0,0.0,2009.0,12.9,4.21,16000.0,1.0,12.0,2.0,0.0,3.0,0.0,0.0,1400.0,4.0,0.0,205000.0
3.0,0.0,2010.0,15.2,4.55,30638.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2000.0,0.0,100.0,205000.0
2.0,0.0,2009.0,11.99,3.99,11580.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,800.0,4.0,500.0,205000.0
5.0,0.0,2006.0,14.08,4.27,13381.4,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,500.0,205000.0
0.0,1.0,2018.0,14.99,4.8,20000.0,1.0,0.0,0.0,1.0,7.0,1400.0,2.0,0.0,3.0,0.0,205000.0
0.0,0.0,2014.0,12.95,3.99,8500.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,950.0,4.0,457.0,212000.0
0.0,1.0,2020.0,10.45,3.37,4822.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,800.0,3.0,0.0,212000.0
0.0,0.0,2013.0,11.0,3.47,7670.0,1.0,10.0,2.0,1.0,3.0,0.0,1.0,0.0,4.0,168.0,214018.7
1.0,0.0,2017.0,11.5,3.64,6400.0,4.0,12.0,1.0,1.0,3.0,200.0,3.0,600.0,4.0,300.0,211800.0
2.0,0.0,1995.0,15.24,4.57,20000.0,1.0,0.0,3.0,2.0,7.0,720.0,0.0,2130.0,4.0,936.0,210000.0
1.0,0.0,2015.0,9.9,3.9,10063.4,1.0,10.0,1.0,0.0,0.0,0.0,0.0,820.0,4.0,315.0,210000.0
2.0,0.0,2005.0,13.13,3.83,12367.8,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,210000.0
5.0,0.0,2004.0,15.72,4.33,31103.3,1.0,12.0,3.0,0.0,3.0,0.0,1.0,0.0,4.0,800.0,210000.0
2.0,0.0,2003.0,14.63,3.96,13556.4,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1135.0,4.0,780.0,210000.0
5.0,0.0,2011.0,10.92,3.72,10675.9,1.0,0.0,2.0,1.0,3.0,0.0,0.0,660.0,4.0,240.0,210000.0
5.0,0.0,2007.0,13.67,4.2,13031.4,1.0,0.0,3.0,0.0,4.0,0.0,0.0,1300.0,4.0,295.0,210000.0
3.0,0.0,2008.0,13.4,4.1,12761.5,1.0,0.0,0.0,0.0,7.0,0.0,0.0,500.0,0.0,0.0,210000.0
2.0,0.0,2003.0,14.88,3.95,15400.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1365.0,4.0,780.0,210000.0
2.0,0.0,2006.0,12.1,3.95,11704.2,1.0,0.0,2.0,0.0,3.0,450.0,0.0,996.0,4.0,750.0,219000.0
2.0,0.0,2008.0,13.41,3.99,20000.0,1.0,0.0,2.0,0.0,3.0,320.0,1.0,995.0,4.0,474.3,169150.0
5.0,0.0,2013.0,11.25,3.72,10916.6,1.0,0.0,2.0,0.0,4.0,0.0,0.0,650.0,4.0,50.0,218000.0
2.0,0.0,2015.0,11.43,3.84,8271.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,800.0,4.0,285.0,218000.0
0.0,1.0,2017.0,10.95,3.31,6600.0,1.0,8.0,2.0,1.0,3.0,150.0,3.0,520.0,3.0,0.0,219626.2
2.0,1.0,2020.0,11.66,3.59,11120.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217325.3
2.0,1.0,2019.0,9.79,3.62,6847.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,217300.0
2.0,1.0,2019.0,8.25,3.05,3500.0,3.0,7.0,1.0,1.0,3.0,60.0,3.0,365.0,4.0,0.0,216590.0
0.0,1.0,2020.0,10.03,3.07,9552.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167275.8
2.0,1.0,2020.0,9.8,3.0,4500.0,1.0,8.0,2.0,1.0,3.0,107.0,3.0,540.0,3.0,0.0,217663.6
2.0,1.0,2020.0,9.95,3.35,9698.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,215127.0
2.0,0.0,2004.0,17.53,4.65,34407.6,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1800.0,4.0,950.0,215000.0
5.0,0.0,2002.0,14.59,4.32,13789.8,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,215000.0
2.0,0.0,2008.0,14.35,3.99,13374.1,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1000.0,4.0,585.0,215000.0
2.0,0.0,2000.0,15.0,4.25,14037.7,1.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,215000.0
5.0,0.0,1999.0,15.9,4.47,18000.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1800.0,4.0,850.0,215000.0
2.0,0.0,2019.0,9.99,3.3,9691.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220000.0
5.0,0.0,2002.0,15.83,4.3,1980.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,220000.0
0.0,0.0,2011.0,12.9,3.99,8900.0,1.0,12.0,2.0,0.0,3.0,0.0,0.0,800.0,0.0,450.0,220000.0
4.0,0.0,2010.0,11.69,3.66,12000.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,800.0,4.0,400.0,220000.0
2.0,0.0,2004.0,17.0,4.75,20000.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,2500.0,0.0,500.0,220000.0
5.0,0.0,1995.0,17.83,5.18,22500.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2000.0,4.0,1400.0,220000.0
2.0,0.0,2016.0,11.15,3.74,5925.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,730.0,4.0,125.0,220000.0
0.0,0.0,2004.0,16.1,4.35,31723.9,1.0,12.0,4.0,4.0,3.0,550.0,1.0,2200.0,4.0,560.0,220000.0
2.0,0.0,1998.0,15.0,4.0,19500.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2600.0,4.0,1130.0,220000.0
0.0,1.0,2020.0,9.95,3.32,9676.9,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,220000.0
0.0,0.0,2004.0,16.02,4.4,31677.3,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,580.0,220000.0
5.0,0.0,1997.0,17.28,4.75,34174.9,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2570.0,0.0,1100.0,220000.0
2.0,0.0,2009.0,12.57,4.61,12528.2,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,346.0,220000.0
4.0,0.0,2004.0,14.76,4.2,13826.2,5.0,12.0,2.0,0.0,0.0,375.0,1.0,1300.0,4.0,580.0,220000.0
2.0,0.0,2010.0,11.7,3.66,10000.0,1.0,10.0,2.0,0.0,3.0,0.0,3.0,1000.0,4.0,474.3,220000.0
2.0,0.0,1991.0,23.0,5.8,65000.0,1.0,12.0,4.0,0.0,3.0,0.0,0.0,8000.0,0.0,1300.0,220000.0
5.0,0.0,2004.0,14.25,4.25,13000.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,1270.0,4.0,850.0,225000.0
3.0,0.0,2016.0,9.99,3.53,9859.2,1.0,0.0,2.0,1.0,3.0,300.0,1.0,700.0,4.0,260.0,225000.0
0.0,0.0,2011.0,13.34,4.17,12768.8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,920.0,4.0,0.0,225000.0
2.0,0.0,2004.0,13.5,4.2,12907.4,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,225000.0
1.0,1.0,2019.0,11.2,3.3,10573.8,1.0,10.0,1.0,1.0,3.0,0.0,2.0,730.0,3.0,0.0,225000.0
0.0,0.0,2009.0,14.8,4.27,11600.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,650.0,4.0,1300.0,225000.0
5.0,0.0,1987.0,20.0,4.97,38735.7,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,474.3,225000.0
2.0,0.0,2017.0,10.07,3.25,4100.0,4.0,8.0,2.0,1.0,3.0,150.0,1.0,250.0,4.0,320.0,225000.0
5.0,0.0,2008.0,12.17,4.2,12000.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1200.0,4.0,450.0,225000.0
5.0,0.0,2004.0,13.49,4.14,12856.3,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1135.0,4.0,890.0,225000.0
3.0,0.0,1995.0,14.95,4.25,14001.2,1.0,0.0,3.0,0.0,7.0,0.0,0.0,1500.0,4.0,1500.0,225000.0
0.0,0.0,2008.0,14.6,4.35,13818.9,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1600.0,4.0,730.0,225000.0
2.0,0.0,2004.0,12.08,4.48,12076.1,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,500.0,225000.0
0.0,0.0,2009.0,14.7,4.64,14000.0,1.0,16.0,3.0,0.0,3.0,0.0,0.0,1600.0,0.0,600.0,225000.0
2.0,0.0,2008.0,12.96,4.15,9800.0,5.0,12.0,3.0,2.0,3.0,285.0,0.0,1600.0,4.0,0.0,225000.0
3.0,0.0,2010.0,14.9,4.2,21.0,1.0,6.0,2.0,0.0,7.0,0.0,0.0,800.0,4.0,820.0,230000.0
5.0,0.0,1999.0,15.4,5.0,25400.0,1.0,16.0,3.0,0.0,3.0,0.0,0.0,2500.0,0.0,1800.0,230000.0
1.0,0.0,2008.0,13.07,4.16,11500.0,1.0,10.0,2.0,0.0,3.0,0.0,0.0,1100.0,4.0,700.0,230000.0
2.0,0.0,2011.0,11.37,3.5,10843.7,1.0,0.0,3.0,1.0,3.0,0.0,0.0,650.0,4.0,0.0,230000.0
0.0,0.0,2012.0,13.36,4.16,12776.1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,350.0,230000.0
2.0,0.0,2008.0,12.0,4.0,15000.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,1400.0,4.0,90.0,230000.0
5.0,0.0,2007.0,12.74,4.22,15220.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,1000.0,0.0,620.0,230000.0
2.0,0.0,2017.0,9.99,3.53,9000.0,1.0,12.0,2.0,0.0,3.0,0.0,0.0,600.0,0.0,210.0,230000.0
5.0,0.0,2006.0,14.99,4.33,14088.7,4.0,14.0,3.0,2.0,3.0,560.0,1.0,1520.0,4.0,360.0,230000.0
3.0,0.0,2016.0,10.98,3.98,10909.3,1.0,0.0,2.0,0.0,4.0,0.0,0.0,800.0,4.0,946.0,230000.0
5.0,0.0,1996.0,17.92,5.09,35695.2,1.0,0.0,4.0,0.0,3.0,0.0,0.0,5000.0,4.0,1000.0,230000.0
5.0,0.0,2001.0,13.8,4.1,14000.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,1300.0,4.0,120.0,230000.0
2.0,0.0,2016.0,10.2,3.35,9881.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,230000.0
0.0,0.0,2013.0,12.5,3.7,6500.0,4.0,10.0,2.0,0.0,5.0,200.0,3.0,650.0,4.0,460.0,230000.0
0.0,1.0,2020.0,12.0,4.5,12032.3,1.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,229900.0
5.0,0.0,1996.0,17.05,4.65,33663.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,2182.0,4.0,1750.0,238000.0
3.0,0.0,2019.0,9.7,3.35,9516.5,1.0,0.0,0.0,0.0,7.0,0.0,0.0,240.0,0.0,395.0,238000.0
5.0,0.0,2009.0,12.88,4.21,16140.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1400.0,4.0,390.0,238000.0
4.0,0.0,2019.0,8.75,2.74,4500.0,3.0,9.0,2.0,1.0,3.0,0.0,3.0,360.0,3.0,90.0,238000.0
3.0,0.0,2019.0,9.99,3.53,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,4.0,0.0,237700.0
5.0,0.0,2019.0,9.99,3.53,9859.2,1.0,0.0,0.0,0.0,3.0,0.0,1.0,700.0,4.0,474.3,237700.0
2.0,0.0,2009.0,10.87,3.45,10442.6,1.0,0.0,2.0,0.0,3.0,270.0,0.0,700.0,4.0,805.0,237500.0
2.0,1.0,2020.0,9.8,3.0,5000.0,1.0,8.0,2.0,1.0,3.0,107.0,3.0,540.0,3.0,0.0,239943.9
1.0,1.0,2020.0,9.98,3.35,9720.6,1.0,0.0,1.0,0.0,4.0,0.0,0.0,800.0,3.0,0.0,237000.0
1.0,1.0,2019.0,8.24,2.6,7904.9,1.0,7.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,238755.1
3.0,1.0,2019.0,18.5,3.4,33973.2,1.0,4.0,0.0,0.0,7.0,0.0,0.0,400.0,0.0,0.0,236250.0
0.0,0.0,2013.0,16.61,4.7,24000.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1600.0,4.0,0.0,182750.0
0.0,1.0,2018.0,10.49,3.07,9888.4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,182707.5
0.0,1.0,2018.0,10.54,3.07,9924.8,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,182707.5
0.0,1.0,2019.0,9.15,3.1,4200.0,1.0,10.0,2.0,1.0,3.0,130.0,3.0,390.0,4.0,0.0,238130.8
2.0,0.0,2011.0,11.9,3.9,11521.8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,800.0,4.0,500.0,240000.0
0.0,0.0,2017.0,11.62,3.62,11113.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,240000.0
0.0,0.0,2016.0,11.5,3.85,7935.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,650.0,4.0,150.0,240000.0
2.0,0.0,2012.0,12.01,4.06,10900.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,1000.0,4.0,550.0,240000.0
1.0,1.0,2020.0,11.5,3.35,3590.0,4.0,12.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,240000.0
3.0,0.0,2009.0,12.17,4.17,11915.6,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,240000.0
2.0,0.0,2005.0,15.49,4.22,30575.9,1.0,0.0,2.0,0.0,3.0,436.0,0.0,2000.0,4.0,460.0,240000.0
5.0,0.0,2014.0,10.12,3.46,6000.0,1.0,8.0,2.0,1.0,3.0,300.0,3.0,650.0,4.0,474.3,240000.0
5.0,0.0,2006.0,13.57,4.24,14000.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1400.0,4.0,540.0,240000.0
5.0,0.0,2007.0,14.35,4.34,13629.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,240000.0
2.0,0.0,2019.0,10.56,3.32,10121.7,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,50.0,240000.0
2.0,0.0,2008.0,14.96,4.29,14037.7,1.0,0.0,2.0,0.0,3.0,350.0,0.0,1300.0,4.0,530.0,239900.0
0.0,1.0,2020.0,9.95,3.35,9698.8,1.0,8.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,239896.0
2.0,0.0,2017.0,11.7,3.53,11106.2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,600.0,4.0,240.0,239500.0
2.0,1.0,2020.0,10.56,3.32,4912.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,525.0,4.0,0.0,239190.0
2.0,0.0,2003.0,11.07,3.25,10442.6,1.0,0.0,0.0,0.0,3.0,0.0,0.0,400.0,0.0,0.0,239000.0
2.0,0.0,2008.0,13.0,4.0,15000.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,1500.0,4.0,970.0,245000.0
2.0,0.0,2008.0,13.12,3.98,12469.8,1.0,0.0,0.0,0.0,3.0,360.0,0.0,950.0,4.0,325.0,245000.0
2.0,0.0,2015.0,12.0,3.97,11645.8,1.0,0.0,2.0,1.0,0.0,0.0,0.0,450.0,4.0,70.0,245000.0
2.0,0.0,2007.0,16.4,5.0,33197.6,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1980.0,4.0,1000.0,245000.0
3.0,0.0,2000.0,14.95,4.75,14365.8,1.0,6.0,0.0,0.0,7.0,0.0,0.0,4000.0,0.0,1799.0,245000.0
2.0,0.0,2005.0,14.98,4.5,14205.4,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1200.0,0.0,464.0,245000.0
2.0,0.0,1989.0,23.0,5.7,44522.0,1.0,0.0,4.0,3.0,3.0,1800.0,0.0,7000.0,4.0,2500.0,245000.0
0.0,0.0,2011.0,7.8,2.5,7511.1,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,474.3,245000.0
5.0,0.0,2006.0,12.9,4.22,15000.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1100.0,4.0,466.0,245000.0
2.0,0.0,1999.0,13.72,4.19,16870.0,1.0,0.0,2.0,0.0,3.0,500.0,1.0,1200.0,4.0,405.0,245000.0
1.0,1.0,2020.0,8.75,2.74,8378.9,1.0,0.0,0.0,0.0,3.0,106.0,3.0,360.0,4.0,0.0,245000.0
0.0,0.0,2000.0,18.36,5.05,39000.0,1.0,0.0,3.0,0.0,3.0,651.0,0.0,2850.0,4.0,710.0,245000.0
5.0,0.0,1998.0,17.15,4.62,33771.6,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,4.0,950.0,245000.0
1.0,0.0,2019.0,8.23,2.74,7999.7,1.0,0.0,0.0,0.0,3.0,0.0,2.0,567.0,3.0,474.3,245000.0
